547	-70.2332
548	-70.4562
549	-71.1777
550	-71.3671
551	-69.55
552	-68.4156
553	-69.0086
554	-70.0089
555	-69.3762
556	-68.7222
557	-69.1992
558	-69.4836
559	-69.4706
560	-69.9237
561	-69.8741
562	-68.6843
563	-68.5197
564	-69.3921
565	-69.8372
566	-69.2572
567	-68.7724
568	-69.4637
569	-70.433
570	-69.8776
571	-68.8422
572	-69.0002
573	-69.5922
574	-69.9551
575	-70.3918
576	-70.5022
577	-69.2466
578	-68.4163
579	-69.4587
580	-70.3147
581	-69.751
582	-69.5603
583	-69.4388
584	-68.3216
585	-67.8589
586	-68.7163
587	-70.0475
588	-69.9762
589	-68.7198
590	-68.4491
591	-69.218
592	-70.6895
593	-71.0221
594	-70.4726
595	-69.6668
596	-68.4834
597	-68.152
598	-68.9475
599	-68.5632
600	-67.0935
601	-67.2056
602	-68.5052
603	-69.1941
604	-68.8386
605	-69.3024
606	-70.5444
607	-70.6118
608	-69.9672
609	-69.6599
610	-69.3323
611	-68.4864
612	-68.0617
613	-68.3734
614	-69.0994
615	-68.5952
616	-68.0102
617	-68.5618
618	-69.0182
619	-68.9669
620	-69.4079
621	-69.7619
622	-68.356
623	-67.1971
624	-67.5463
625	-69.1478
626	-69.3585
627	-67.9914
628	-67.2183
629	-67.2598
630	-68.1278
631	-69.2588
632	-69.5495
633	-68.2831
634	-67.1173
635	-67.1388
636	-68.155
637	-68.5757
638	-68.2532
639	-68.1719
640	-68.0118
641	-67.7751
642	-67.7223
643	-68.0295
644	-68.163
645	-67.9543
646	-67.8059
647	-68.1835
648	-68.5719
649	-68.2935
650	-68.0984
651	-68.5299
652	-68.5747
653	-67.8533
654	-67.7033
655	-67.0591
656	-65.5979
657	-65.1801
658	-66.3113
659	-67.2449
660	-66.7715
661	-66.6793
662	-67.3879
663	-68.2802
664	-68.9603
665	-68.7702
666	-67.5293
667	-66.6858
668	-66.4908
669	-66.9557
670	-67.7239
671	-67.1457
672	-65.6797
673	-65.4612
674	-66.5954
675	-67.2689
676	-67.3844
677	-67.9567
678	-67.1488
679	-65.4753
680	-65.3403
681	-66.3405
682	-66.8363
683	-66.7394
684	-66.4109
685	-65.9023
686	-65.9378
687	-66.5398
688	-66.6257
689	-66.7057
690	-67.1008
691	-66.9065
692	-66.3879
693	-66.0604
694	-64.9047
695	-63.9444
696	-64.5605
697	-65.7139
698	-65.6389
699	-65.3963
700	-65.3825
701	-64.8375
702	-64.9552
703	-65.9823
704	-66.1746
705	-65.6956
706	-66.0148
707	-66.5557
708	-66.407
709	-66.5305
710	-66.1869
711	-65.2229
712	-64.8524
713	-64.9055
714	-64.8785
715	-65.019
716	-64.4666
717	-63.2861
718	-63.3004
719	-64.5987
720	-65.8218
721	-66.2316
722	-66.0651
723	-64.507
724	-63.1645
725	-63.2807
726	-64.1057
727	-64.3188
728	-64.4008
729	-64.8326
730	-64.8446
731	-64.8473
732	-64.6262
733	-64.2486
734	-64.7802
735	-65.5768
736	-65.0188
737	-64.3109
738	-63.8807
739	-62.8713
740	-62.3364
741	-62.984
742	-63.8679
743	-63.8065
744	-63.7949
745	-63.8001
746	-63.2932
747	-63.4453
748	-64.2871
749	-64.5882
750	-64.4276
751	-64.224
752	-63.7224
753	-63.5881
754	-63.4308
755	-62.5352
756	-62.0945
757	-62.7439
758	-63.6628
759	-63.9159
760	-63.7734
761	-62.666
762	-61.4798
763	-61.4983
764	-62.4478
765	-63.097
766	-63.5836
767	-63.782
768	-62.8649
769	-62.2926
770	-62.6227
771	-62.974
772	-63.2582
773	-63.8356
774	-63.5851
775	-62.8467
776	-62.6484
777	-62.367
778	-62.0586
779	-62.5912
780	-63.1717
781	-62.6263
782	-62.1185
783	-61.4872
784	-60.3996
785	-60.1537
786	-61.1995
787	-62.2055
788	-62.4924
789	-62.9198
790	-62.8257
791	-62.2263
792	-62.2832
793	-62.4209
794	-62.0591
795	-62.133
796	-62.3784
797	-62.1352
798	-62.018
799	-61.6345
800	-60.6936
801	-60.5361
802	-61.4819
803	-61.9869
804	-61.9097
805	-61.9383
806	-61.0969
807	-60.0467
808	-60.2525
809	-61.2221
810	-61.8544
811	-62.243
812	-62.012
813	-61.0248
814	-60.6966
815	-61.1063
816	-61.3706
817	-61.868
818	-62.6639
819	-62.1486
820	-61.1257
821	-60.5818
822	-59.8398
823	-59.2852
824	-59.9006
825	-60.8806
826	-60.972
827	-60.8376
828	-60.559
829	-59.8344
830	-59.8696
831	-60.7217
832	-61.1744
833	-61.3355
834	-61.6862
835	-61.3728
836	-60.7461
837	-60.8495
838	-60.8552
839	-60.541
840	-60.668
841	-60.7753
842	-60.2861
843	-60.0092
844	-59.5376
845	-58.863
846	-59.0557
847	-60.1302
848	-60.9294
849	-61.1226
850	-60.8118
851	-59.593
852	-58.6938
853	-59.0063
854	-59.8418
855	-60.3926
856	-60.9301
857	-61.0136
858	-60.3144
859	-59.999
860	-59.9368
861	-59.8343
862	-60.278
863	-60.8497
864	-60.3167
865	-59.6088
866	-59.208
867	-58.5619
868	-58.3079
869	-59.045
870	-59.8842
871	-59.863
872	-59.8054
873	-59.5036
874	-58.9142
875	-59.0824
876	-59.8941
877	-60.3664
878	-60.5581
879	-60.4074
880	-59.6335
881	-59.2081
882	-59.0668
883	-58.744
884	-58.68
885	-59.3675
886	-59.8844
887	-59.7062
888	-59.3262
889	-58.5878
890	-57.8191
891	-57.9898
892	-58.8442
893	-59.4875
894	-59.8454
895	-59.7676
896	-58.8673
897	-58.4942
898	-58.957
899	-59.4429
900	-59.8817
901	-60.3543
902	-59.885
903	-58.9509
904	-58.6039
905	-58.5859
906	-58.4866
907	-58.9969
908	-59.5558
909	-59.0091
910	-58.463
911	-57.9611
912	-57.1827
913	-57.2493
914	-58.2345
915	-59.1983
916	-59.4802
917	-59.6895
918	-59.1363
919	-58.5783
920	-58.6298
921	-58.9376
922	-58.9765
923	-59.2406
924	-59.2289
925	-58.6971
926	-58.3715
927	-58.2794
928	-57.8085
929	-58.0071
930	-58.6216
931	-58.8647
932	-58.5817
933	-58.5236
934	-57.7447
935	-57.386
936	-57.6888
937	-58.64
938	-59.0178
939	-59.4056
940	-58.9358
941	-57.8934
942	-57.0659
943	-57.9007
944	-58.5492
945	-58.9707
946	-59.1449
947	-58.9414
948	-57.0911
949	-56.1128
950	-55.8526
951	-55.1281
952	-49.3803
953	-35.2815
954	-22.269
955	-14.7015
956	-11.1175
957	-7.54062
958	-6.97605
959	-5.72155
960	-3.37607
961	-2.60928
962	-2.81776
963	-0.990746
964	-0.481313
965	0.639507
966	0.179183
967	-0.629629
968	-1.1235
969	0.463377
970	0.359872
971	0.0650174
972	0.63862
973	0.690271
974	-0.130474
975	0.351179
976	-0.470074
977	-0.772026
978	-0.000213047
979	-0.35634
980	-0.784724
981	-0.456151
982	-0.433484
983	0.0270098
984	0.81395
985	0.398874
986	0.536044
987	0.11146
988	-0.233243
989	0.965528
990	0.85483
991	0.681373
992	0.407265
993	-0.237866
994	-0.321197
995	-0.316859
996	0.0416236
997	0.893778
998	0.244409
999	0.146891
1000	0.348478
1001	0.227579
1002	0.407695
1003	0.177529
1004	-0.553083
1005	-0.291448
1006	-0.4428
1007	-0.279273
1008	-1.15106
1009	-1.12383
1010	-1.22906
1011	-0.52721
1012	-0.398434
1013	-0.512919
1014	-1.10668
1015	-0.611168
1016	0.418554
1017	0.0625174
1018	-0.169537
1019	-0.24818
1020	-0.223527
1021	0.74464
1022	-0.296575
1023	0.129193
